Customer ID,Customer Name,Shipping Address,City,Customer Type,Location,Account Status,Longitude,Latitude
1010564,ILLEGAL PETE'S - BROADWAY,270 S BROADWAY,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9871323,39.7117615
1010565,ILLEGAL PETE'S - BOULDER,1447 PEARL ST,BOULDER,On Premise,Colorado,<b class=pill-green>Active</b>,-105.2763118,40.0188174
1010570,WAYFINDER COFFEE CO,6140 AUSTIN BLUFFS PKWY,COLORADO SPRINGS,On Premise,Colorado,<b class=pill-green>Active</b>,-104.7394471,38.9214839
1010571,VIN ROUGE WINE BAR & TASTING ROOM,4412 YATES ST,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0506941,39.7768429
1010573,DELAWARE HOTEL,700 HARRISON AVE,LEADVILLE,On Premise,Colorado,<b class=pill-green>Active</b>,-106.2917969,39.2498787
1010574,TRIDENT BOOKSELLERS & CAFE,938-940 PEARL ST,BOULDER,On Premise,Colorado,<b class=pill-green>Active</b>,-105.282887,40.016968
1010575,PALACE LIQUOR,2201 S TOWNSEND AVE,MONTROSE,Off Premise,Colorado,<b class=pill-green>Active</b>,-107.8644958,38.4622576
1010576,WOODEN NICKEL - CRESTED BUTTE,222 ELK AVE,CRESTED BUTTE,On Premise,Colorado,<b class=pill-green>Active</b>,-106.9864284,38.8695184
1010577,221 SOUTH OAK STREET,221 SOUTH OAK,TELLURIDE,On Premise,Colorado,<b class=pill-green>Active</b>,-107.813429,37.9364788
1010578,COLOR COFFEE ROASTERS,717B SYLVAN LAKE RD,EAGLE,On Premise,Colorado,<b class=pill-green>Active</b>,-106.8319921,39.6400695
1010582,WOW! CHILDRENS MUSEUM,110 N HARRISON,LAFAYETTE,Special Event,Colorado,<b class=pill-green>Active</b>,-105.0890455,39.99893
1010583,SOUTH STREET MARKET,824 SOUTH STREET,LOUISVILLE,On Premise,Colorado,<b class=pill-green>Active</b>,-105.1326339,39.9795062
1010589,2020 Food and Wine Bar - Boulder,4704 Berkshire Ct,Boulder,On Premise,Colorado,<b class=pill-green>Active</b>,-105.1750196,40.0601277
1010592,ALLRED'S RESTAURANT - TELLURIDE SKI RESORT,110 PROSPECT CREEK DR,TELLURIDE,On Premise,Colorado,<b class=pill-green>Active</b>,-107.8451768,37.924733
1010594,BLUE ISLAND OYSTER BAR,2625 E 2ND AVE,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9565782,39.7195745
1010596,RODIZIO GRILL - DENVER,1801 WYNKOOP,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9982614,39.7542436
1010598,RODIZIO GRILL - FORT COLLINS,200 JEFFERSON ST,FORT COLLINS,On Premise,Colorado,<b class=pill-green>Active</b>,-105.075393,40.5901419
1010599,DUNTON TOWN HOUSE,210 S OAK ST,TELLURIDE,On Premise,Colorado,<b class=pill-green>Active</b>,-107.8130128,37.9365687
1010600,ACADEMY UNIVERSITY HILL,970 AURORA AVE,BOULDER,On Premise,Colorado,<b class=pill-green>Active</b>,-105.2807838,40.0033245
1010601,AMERICAN AIRLINES INC,9100 PENA BLVD,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.6735316,39.8590731
1010604,Cafe Mercato,7561 E Academy,Denver,On Premise,Colorado,<b class=pill-green>Active</b>,-104.8967741,39.7193544
1010608,DENO'S MOUNTAIN BISTRO,78911 US HWY 40,Winter Park,On Premise,Colorado,<b class=pill-green>Active</b>,-105.784131,39.9182309
1010609,DENVER PIZZA COMPANY - BROADWAY,1116 BROADWAY,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9872297,39.7341589
1010611,REGIONAL,130 S MASON ST,FORT COLLINS,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0786001,40.5864979
1010612,WELSH RABBIT CHEESE BISTRO,200 WALNUT ST,FORT COLLINS,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0762596,40.5890157
1010613,PULCINELLA PIZZERIA,1119 W DRAKE RD,FORT COLLINS,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0974375,40.5516581
1010627,SANTO,1265 ALPINE AVE,BOULDER,On Premise,Colorado,<b class=pill-green>Active</b>,-105.2811539,40.0259872
1010628,CURTIS CENTER FOR THE ARTS,2349 E Orchard Rd,Greenwood Village,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9616565,39.6100614
1010630,WILD,1660 WYNKOOP,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0002185,39.7522923
1010632,Rendezvous Club - Beaver Creek,40849 US Hwy 6,Avon,On Premise,Colorado,<b class=pill-green>Active</b>,-106.4767591,39.6225306
1010633,Ephemera,514 S Tejon St,Colorado Springs,On Premise,Colorado,<b class=pill-green>Active</b>,-104.8241652,38.8262748
1010636,SNIFTERS WINE & SPIRITS,600 S AIRPORT BLVD,LONGMONT,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.1533354,40.1518302
1010638,TERRACE ON MAIN,330 E MAIN ST,BUENA VISTA,On Premise,Colorado,<b class=pill-green>Active</b>,-106.1295425,38.84295669999999
1010642,MAWA'S KITCHEN,305 F ASPEN BUSINESS CENTER,ASPEN,On Premise,Colorado,<b class=pill-green>Active</b>,-106.8600838,39.21971888050512
1010644,Applejack Warehouse,4744 Forest St,Denver,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.9251968,39.7823844
1010645,FLEMINGS PRIME #1601 - ENGLEWOOD,191 INVERNESS DR W,ENGLEWOOD,On Premise,Colorado,<b class=pill-green>Active</b>,-104.8705002,39.567736
1010650,GREENBRIAR INN,8735 N FOOTHILLS HWY,BOULDER,On Premise,Colorado,<b class=pill-green>Active</b>,-105.282708,40.13329359999999
1010651,TENNESSEE PASS COOKHOUSE,259 CTY RD 29,LEADVILLE,On Premise,Colorado,<b class=pill-green>Active</b>,-106.2925238,39.2508229
1010652,MINTURN COUNTRY CLUB,131 MAIN ST,MINTURN,On Premise,Colorado,<b class=pill-green>Active</b>,-106.4313747,39.5887635
1010653,ZINO RISTORANTE,27 MAIN ST,EDWARDS,On Premise,Colorado,<b class=pill-green>Active</b>,-106.5923068,39.644404
1010654,Tony P's,3000 Zuni St,Denver,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0156042,39.7598278
1010655,FOX DEN: NO WASTE CAFE & ROASTERY,1680 LAPORTE AVE,FORT COLLINS,On Premise,Colorado,<b class=pill-green>Active</b>,-105.107098,40.589409
1010656,GOLF CLUB AT RAVENNA,8285 DANTE DR,LITTLETON,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0966564,39.4830155
1010658,TACOPARTY,126 S 5TH ST,Grand Junction,On Premise,Colorado,<b class=pill-green>Active</b>,-108.56412,39.066598
1010675,Tim Bowen PP,5000 Osage St,Denver,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.0045515,39.7875081
1010676,Locales,931 E 11th Ave,Denver,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.9755375,39.7338469
1010677,SUSHI ATO,12245 VOYAGER PKWY #148,COLORADO SPRINGS,On Premise,Colorado,<b class=pill-green>Active</b>,-104.8074065,39.0106288
1010678,THE CARTER PAYNE,320 South Weber St,Colorado Springs,On Premise,Colorado,<b class=pill-green>Active</b>,-104.8204048,38.8287595
1010679,PHAT THAI,343 MAIN ST,CARBONDALE,On Premise,Colorado,<b class=pill-green>Active</b>,-107.2106551,39.40077369999999
1010689,SOCO SOCIAL HOUSE,209 COLORADO AVE,Grand Junction,On Premise,Colorado,<b class=pill-green>Active</b>,-108.569177,39.0661274
1010691,WOLF + WILDFLOWER,7190 W 38TH AVE,WHEAT RIDGE,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0771663,39.7691769
1010693,KUMOYA,2400 W 32D AVE,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0162272,39.7618383
1010694,Sugarbeet,101 Pratt St,Longmont,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.1075777,40.1608017
1010695,New Yorkese,1401 Pearl St,Boulder,On Premise,Colorado,<b class=pill-green>Active</b>,-105.2771752,40.018652
1010700,La Creperie Du Village_2,400 E Hopkins Ave,Aspen,On Premise,Colorado,<b class=pill-green>Active</b>,-106.8192503,39.1899741
1010701,ELEVATED SANDWICHES,1612 N COLLEGE AVE,FORT COLLINS,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0740992,40.6088436
1010708,eTown,1535 Spruce St,Boulder,On Premise,Colorado,<b class=pill-green>Active</b>,-105.2754816,40.020328
1010710,COLUMBINE LIQUORS GJ,840 Main Street,SILT,Off Premise,Colorado,<b class=pill-green>Active</b>,-107.6538796,39.5472499
1010711,Zonta Club of Denver II,PO BOX 18397,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9710123,39.73274600000001
1010713,Kitchen,1039 Pearl St,Boulder,On Premise,Colorado,<b class=pill-green>Active</b>,-105.2817447,40.0177923
1010714,LOU'S ITALIAN SPECIALTIES,3357 NORTH DOWNING ST,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9735453,39.7641692
1010717,T LAZY 7 RANCH AND SNOWMOBILES,3129 MAROON CREEK RD,ASPEN,Off Premise,Colorado,<b class=pill-green>Active</b>,-106.8790774,39.1669488
1010725,Terminal Lounge - Union Station,1701 Wynkoop St,Denver,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0029522,39.7506828
1010731,SIPS ON MAIN - CEDAREDGE,215 WEST MAIN SUITE A,CEDAREDGE,On Premise,Colorado,<b class=pill-green>Active</b>,-107.9258708,38.9004555
1010737,CHEZ THUY,2655 28TH ST,BOULDER,On Premise,Colorado,<b class=pill-green>Active</b>,-105.2588407,40.0270275
1010755,SAFEWAY #2817,232 G STREET,SALIDA,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.9945009,38.536198
1010759,FRONTIER AIRLINES,27550 E 75th Ave,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.6821048,39.8786639
1010763,Lodo Hospitality,1437 Market St,Denver,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0002014,39.7486928
1010775,WESTBOUND & DOWN BREWERY,1801 BLAKE ST,DENVER,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.9967766,39.7526838
1010778,TOP TENN,4110 TENNYSON ST,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0438273,39.7726332
1010782,Farra,442 High St,Lyons,On Premise,Colorado,<b class=pill-green>Active</b>,-105.2712769,40.2257675
1010788,Saddleridge at Beaver Creek,44 Meadow Ln,Avon,On Premise,Colorado,<b class=pill-green>Active</b>,-106.5089836,39.6053991
1010793,BRECKENRIDGE CHEESE & CHOCOLATE,304 S MAIN ST,BRECKENRIDGE,On Premise,Colorado,<b class=pill-green>Active</b>,-106.0452587,39.4793441
1010794,LOS AMIGOS DEL SUR,835 MAIN AVENUE,DURANGO,On Premise,Colorado,<b class=pill-green>Active</b>,-107.8814351,37.2728243
1010798,THE LEFT BANK RESTAURANT,183 GORE CREEK DR,VAIL,On Premise,Colorado,<b class=pill-green>Active</b>,-106.3751245,39.6409516
1010802,CASA TEQUILA/COURTYARD DENVER DOWNTOWN,943 16TH ST MALL,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9938702,39.7468735
1010804,IRON WORKS EVENT CENTER,25 LARIMER ST,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0103839,39.7426827
1010805,Pizzavino Noco Italiano,6383 Fairgrounds Ave,Windsor,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9821431,40.4572963
1010807,KING SOOPERS #97,2602 S TIMBERLINE RD,FORT COLLINS,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.0379169,40.5519654
1010811,EMBASSY SUITES AND HILTON GARDEN INN,2601 & 2701 Canyon Blvd,Boulder,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.2586713,40.01806819999999
1010835,Jonathan Will PP,5000 Osage St,Denver,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.0045515,39.7875081
1010836,Rachel Hillis PP,5000 Osage St,Denver,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.0045515,39.7875081
1010837,TWO PARTS LLC,2130 Arapahoe st,Denver,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9887953,39.75278489999999
1010838,NANA'S DIM SUM & DUMPLINGS,"3316 N Tejon St, #102",DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0107692,39.7635388
1010844,SAFEWAY #1975,6949 MESA RIDGE PKWY,FOUNTAIN,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.6984373,38.7176949
1010846,SAFEWAY #1499,2890 N POWERS BLVD,COLORADO SPRINGS,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.7223811,38.8737349
1010847,SAFEWAY #1466,1121 N CIRCLE DR,COLORADO SPRINGS,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.7723311,38.8484509
1010848,SAFEWAY #1792,1425 S MURRAY BLVD,COLORADO SPRINGS,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.7464426,38.8124465
1010854,MINTURN MILE LIQUORS,341 MAIN ST,MINTURN,Off Premise,Colorado,<b class=pill-green>Active</b>,-106.42989,39.5861468
1010857,Local Drive - Longmont,110 Emery St,Longmont,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0995291,40.1609697
1010858,BP'S BEER AND WINE STOP,1350 WEST LITTLETON BLVD,LITTLETON,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.003404,39.6126104
1010864,LIQUOR DEPOT - ENGLEWOOD,200 West Belleview Avenue #160,Englewood,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.9909124,39.6230662
1010866,OWW - Supplier Samples,5000 Osage St,Denver,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.0045515,39.7875081
1010870,Steamboat Meat & Seafood Co,1030 Yampa Ave,Steamboat Springs,On Premise,Colorado,<b class=pill-green>Active</b>,-106.8380033,40.48719320000001
1010876,MUSE,1629 W 8TH ST,LOVELAND,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.09913225340767,40.400160561602604
1010882,RISTORANTE PANTUSO,421 BRANCH DRIVER,Grand Junction,On Premise,Colorado,<b class=pill-green>Active</b>,-108.5938124,38.9826089
1010883,DEVILS THUMB RANCH,3530 COUNTRY ROAD 83,TABERNASH,On Premise,Colorado,<b class=pill-green>Active</b>,-105.7840393,39.966324
1010884,COLORADO CRAFT COFFEE AND BEER HOUSE LLC,1144 NORTH 12TH ST,Grand Junction,Off Premise,Colorado,<b class=pill-green>Active</b>,-108.5519675,39.0781825
1010888,AQUILA CELLARS - PAINTED PIG,689 MAIN ST,CARBONDALE,Off Premise,Colorado,<b class=pill-green>Active</b>,-107.2138637,39.4008562
1010893,EAST 28TH LIQUORS,3513 E 28TH AVE,DENVER,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.9460693,39.7570904
1010896,SAFEWAY STORE NO 637,1400 SOUTH LINCOLN AVE,STEAMBOAT SPRINGS,Off Premise,Colorado,<b class=pill-green>Active</b>,-106.8245205,40.4659385
1010897,"CHEESE MEAT BOARD, LLC",2054 NORTH BROADWAY,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9872079,39.7501912
1010898,MOSE PUBLIC HOUSE,409 MAIN STREET,CANON CITY,On Premise,Colorado,<b class=pill-green>Active</b>,-105.2417768,38.4404095
1010899,KAWA NI,1900 WEST 32ND AVE,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0104159,39.7620496
1010909,Vino - Minturn,23698 Hwy 24 Ste C1-4-B,Minturn,Off Premise,Colorado,<b class=pill-green>Active</b>,-106.4330876,39.5943091
1010911,Emerald Eye,1403 Larimer St,Denver,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9998277,39.7475884
1010912,My Boy Tony,4280 Tennyson St,Denver,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0438009,39.7751374
1010924,Kellie Hammack Samples,5000 Osage St,Denver,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.0045515,39.7875081
1010925,Kellie Hammack Personal,5000 Osage St,Denver,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.0045515,39.7875081
1010929,Tony Zezas Personal,5000 Osage St,Denver,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.0045515,39.7875081
1010930,Aritza - Beaver Creek,210 Offerson Rd,Avon,On Premise,Colorado,<b class=pill-green>Active</b>,-106.5159659,39.6056453
1010934,BOTTLE BARN LIQUOR,1720 SOUTH BUCKLEY ROAD,AURORA,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.7912126,39.6853215
1010947,GRAND MESA ARTS & EVENTS CENTER,195 WEST MAIN ST,CEDAREDGE,On Premise,Colorado,<b class=pill-green>Active</b>,-107.925269,38.9005111
1010948,Makfam,39 W 1st Ave,Denver,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9884834,39.7185795
1010950,TRAVELING MERCIES,2501 DALLAS STREET,AURORA,On Premise,Colorado,<b class=pill-green>Active</b>,-104.8773876,39.7530479
1010956,RIME,2211 N FRONTAGE RD,VAIL,On Premise,Colorado,<b class=pill-green>Active</b>,-106.4200675,39.6296241
1010962,Nate Klatt Personal,5000 Osage St Unit 800,Denver,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.0031121,39.7874584
1010963,BROWN JUG,6205 CARR STREET,Arvada,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.0912053,39.8103103
1010964,MARKET AND WINE,3303 BLUFF ST STE RS-2,BOULDER,On Premise,Colorado,<b class=pill-green>Active</b>,-105.2508648,40.0276609
1010967,RINO GROG SHOP,3047 LARIMER ST UNIT 101,DENVER,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.9798136,39.7631697
1010978,Colin O'Neil Samples,150 W San Juan Ave,Telluride,Off Premise,Colorado,<b class=pill-green>Active</b>,-107.8121452,37.935611
1010979,Colin O'Neil Personal,150 W San Juan Ave,Telluride,Off Premise,Colorado,<b class=pill-green>Active</b>,-107.8121452,37.935611
1010980,CRUISE CONTROL KITCHEN AND CELLAR,555 COLORADO AVE,Grand Junction,On Premise,Colorado,<b class=pill-green>Active</b>,-108.5632037,39.066042
1010981,STELLINA,749 E WILLAMETTE AVE,COLORADO SPRINGS,On Premise,Colorado,<b class=pill-green>Active</b>,-104.8105108,38.8417078
1010989,Eastside Liquors,539 E Victory Way,Craig,Off Premise,Colorado,<b class=pill-green>Active</b>,-107.5403002,40.5145718
1011000,HI-DIVE,7 S BROADWAY,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9877689,39.716333
1011002,THE ACADEMY MAPLETON HILL,2435 4TH ST,BOULER,On Premise,Colorado,<b class=pill-green>Active</b>,-105.2914995,40.020988
1011003,THE VELVET CELLAR,1500 WYNKOOP ST STE 101,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0018711,39.7509688
1011008,Aspen Mountain Club at the Little Nell,675 E Durant Ave,Aspen,On Premise,Colorado,<b class=pill-green>Active</b>,-106.8174229,39.1863817
1011009,Ted's Sweetwater Grill,2191 Covered Bridge Pkwy,Windsor,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9332625,40.4366347
1011010,National Telluride,100 E Colorado Ave,Telluride,On Premise,Colorado,<b class=pill-green>Active</b>,-107.8107937,37.9368076
1011011,GRILLE AT LAKE CATAMOUNT,30215 WATERS EDGE TRL,STEAMBOAT SPRINGS,On Premise,Colorado,<b class=pill-green>Active</b>,-106.8150095,40.3573652
1011020,Peaks Resort Spa,110 Prospect Creek Dr,Telluride,On Premise,Colorado,<b class=pill-green>Active</b>,-107.8451768,37.924733
1011021,ALMRESI - VAIL,333 HANSON RANCH ROAD,VAIL,On Premise,Colorado,<b class=pill-green>Active</b>,-106.3731538,39.6398067
1011028,GREENWOODS,160 PALOMINO TRL,RIDGWAY,On Premise,Colorado,<b class=pill-green>Active</b>,-107.7466655,38.15158400000001
1011035,Shine Cafe,205 4th St,Windsor,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9021177,40.4796361
1011036,Flyteco Brewing,4499 W 38th Ave,Denver,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0448627,39.7696155
1011037,China Garden,100 W Beaver Creek Blvd,Avon,On Premise,Colorado,<b class=pill-green>Active</b>,-106.5239441,39.635214
1011039,GOLDEN HOUR SOCIAL CLUB,3282 N TEJON ST STE 102,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0110493,39.762981
1011040,MOLLIE ASPEN,111 S GARMISCH ST,ASPEN,On Premise,Colorado,<b class=pill-green>Active</b>,-106.8233958,39.1909627
1011042,MELROSE SPIRIT CO,337 COLORADO AVE,GRAND JUNCTION,On Premise,Colorado,<b class=pill-green>Active</b>,-108.5669364,39.0661359
1011044,MELLOW MUSHROOM,1201 16TH ST STE 108,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9967004,39.7489503
1011047,ALMRESI - ASPEN,219 E DURAN AVE,ASPEN,On Premise,Colorado,<b class=pill-green>Active</b>,-106.8219288,39.1875985
1011053,Raindance National Resort & Golf,1775 Raindance National Dr,Windsor,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9312739,40.4525054
1011056,STRONGHOUSE BREWPUB,283 S FIR ST STE A,TELLURIDE,On/Off Premise Combined,Colorado,<b class=pill-green>Active</b>,-107.8124576,37.9360135
1011060,JIMOTO RAMEN,616 E HYMAN AVE,ASPEN,On Premise,Colorado,<b class=pill-green>Active</b>,-106.8167776,39.1886891
1011061,MONOLITH BREWING,1290 S BROADWAY UNIT A51,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9872738,39.6933906
1011066,STOCKMEN'S LIQUOR,574 PERSHING ST,CRAIG,Off Premise,Colorado,<b class=pill-green>Active</b>,-107.5547452,40.51556009999999
1011068,TELSKI WAREHOUSE - ALTEZZA AT THE PEAKS,110 PROSPECT CREEK LANE,Mountain Village,Off Premise,Colorado,<b class=pill-green>Active</b>,-107.8451768,37.924733
1011069,THE VIEW - MOUNTAIN LODGE,457 MOUNTAIN VILLAGE BLVD,MOUNTAIN VILLAGE,On Premise,Colorado,<b class=pill-green>Active</b>,-107.8518651,37.934043
1011070,TWELVE DEGREE BREWING LLC,820 MAIN ST,LOUISVILLE,On Premise,Colorado,<b class=pill-green>Active</b>,-105.1318801,39.9782539
1011073,RED DOOR LIQUORS,46825 N HWY 550,DURANGO,Off Premise,Colorado,<b class=pill-green>Active</b>,-107.8239989,37.5931771
1011074,BOOTLEGGER,511 SAN JUAN ST STE A,PAGOSA SPRINGS,Off Premise,Colorado,<b class=pill-green>Active</b>,-107.0133835,37.2661187
1011077,CP BURGER,433 E DURANT,ASPEN,On Premise,Colorado,<b class=pill-green>Active</b>,-106.8194278,39.1870921
1011083,Lodge at Pelican Lakes,1600 Pelican Lakes Pt,Windsor,On Premise,Colorado,<b class=pill-green>Active</b>,-104.89942,40.4566269
1011085,Avery Eatery,100 N College Ave,Fort Collins,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0767074,40.587241
1011086,Vibe,1490 Curtis St,Denver,On Premise,Colorado,<b class=pill-green>Active</b>,-104.995864,39.7459974
1011087,TASTE AND SAVOR WINE BAR,3581 E HARMONY RD STE 130,FORT COLLINS,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0113492,40.5227066
1011090,ZANZIBAR BILLIARDS CLUB,2046 LARIMER ST,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9915245,39.7533275
1011093,ALIBI,121 S FIR ST,TELLURIDE,On Premise,Colorado,<b class=pill-green>Active</b>,-107.8120532,37.9370321
1011096,Casa Agave,451 S Pratt Pkwy,Longmont,On Premise,Colorado,<b class=pill-green>Active</b>,-105.1074174,40.1536507
1011098,SWAY & HAI SI,308 E HOPKINS,ASPEN,On Premise,Colorado,<b class=pill-green>Active</b>,-106.8201883,39.1902379
1011100,Keystone Ranch,1239 Keystone Ranch Rd,Keystone,On Premise,Colorado,<b class=pill-green>Active</b>,-105.99496,39.5795242
1011101,DOS DOS,131 N TEJON ST,COLORADO SPRINGS,On Premise,Colorado,<b class=pill-green>Active</b>,-104.8230836,38.8365365
1011102,EPHEMERAL ROTATING TAPROOM,2301 E 28TH AVE,DENVER,On/Off Premise Combined,Colorado,<b class=pill-green>Active</b>,-104.9595344,39.7571528
1011105,Ah Haa School for the Arts,155 W PACIFIC AVE,TELLURIDE,On Premise,Colorado,<b class=pill-green>Active</b>,-107.8118097,37.9367963
1011106,DONE DEAL,370 17TH ST,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9886678,39.74349040000001
1011114,LITTLE OWL COFFEE - LOHI,2731 17TH ST,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0108377,39.7616207
1011163,PROSPECTOR RESTAURANT,130 S MAIN ST,BRECKENRIDGE,On Premise,Colorado,<b class=pill-green>Active</b>,-106.0458901,39.4810188
1011164,CLIFF HOUSE AT PIKES PEAK,306 CANON AVE,MANITOU SPRINGS,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9174405,38.859784
1011271,HILLTOP BEVERAGE,2116 PICTURE POINT DR,WINDSOR,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.9034345,40.4389705
1011323,SALTO COFFEE WORKS,112 E 2ND ST,NEDERLAND,On Premise,Colorado,<b class=pill-green>Active</b>,-105.5083775,39.9624353
1011324,Target T-2225,1985 SHERIDAN BLVD,EDGEWATER,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.0561068,39.7464123
1011331,South Broadway Country Club,4200 Tennyson St,Denver,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0435498,39.7741671
1011346,BOYCHIK AT THE STANLEY,2501 DALLAS ST,AURORA,On Premise,Colorado,<b class=pill-green>Active</b>,-104.8773876,39.7530479
1011348,IRON MOUNTAIN HOT SPRINGS LLC,281 CENTENNIAL STREET,GLENWOOD SPRINGS,On Premise,Colorado,<b class=pill-green>Active</b>,-107.3362396,39.5552906
1011349,MANSION ON COLFAX,1509 N MARION,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9723074,39.7401822
1011350,MAZZOLA'S ITALIAN RESTAURANT,917 LINCOLN AVE,STEAMBOAT SPRINGS,On Premise,Colorado,<b class=pill-green>Active</b>,-106.8363554,40.4869464
1011356,CHICKEN COOP,11627 BLACK FOREST RD,COLORADO SPRINGS,On Premise,Colorado,<b class=pill-green>Active</b>,-104.7001686,38.9996261
1011357,DNVR BAR,2239 E COLFAX AVE,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9600136,39.740217
1011358,G WHIL LIQUORS,24001 ROAD G2,CORTEZ,Off Premise,Colorado,<b class=pill-green>Active</b>,-108.5859265,37.3488827
1011359,SAVOY DENVER,2700 ARAPAHOE ST,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9820341,39.7581189
1011363,Aspen Springs Bar and Grill,43 Buttercup Dr,Pagosa Springs,On Premise,Colorado,<b class=pill-green>Active</b>,-107.178296,37.235415
1011364,RED GRAVY,23 S TEJON ST,COLORADO SPRINGS,On Premise,Colorado,<b class=pill-green>Active</b>,-104.823095,38.8328881
1011367,KNIGHTS OF COLUMBUS COUNCIL #8909,2746 FIFTH ST,CASTLE ROCK,Special Event,Colorado,<b class=pill-green>Active</b>,-104.8353497,39.3744331
1011368,CELLY'S BAR & GRILL,841 SOUTHPARK DR,LITTLETON,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9985809,39.5677463
1011372,LE MERIDIEN DENVER / AC HOTEL,1475 California St,Denver,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9938381,39.7442615
